"","year","borough","desc","count"
"466","2008","MANHATTAN","HARRASSMENT 2",12394
"467","2008","MANHATTAN","HOMICIDE-NEGLIGENT-VEHICLE",1
"468","2008","MANHATTAN","HOMICIDE-NEGLIGENT,UNCLASSIFIE",1
"469","2008","MANHATTAN","INTOXICATED & IMPAIRED DRIVING",2171
"470","2008","MANHATTAN","JOSTLING",19
"471","2008","MANHATTAN","KIDNAPPING & RELATED OFFENSES",59
"472","2008","MANHATTAN","LOITERING",1
"473","2008","MANHATTAN","LOITERING FOR DRUG PURPOSES",3
"474","2008","MANHATTAN","LOITERING/GAMBLING (CARDS, DIC",12
"475","2008","MANHATTAN","MISCELLANEOUS PENAL LAW",2351
"476","2008","MANHATTAN","NEW YORK CITY HEALTH CODE",1
"477","2008","MANHATTAN","NYS LAWS-UNCLASSIFIED FELONY",103
"478","2008","MANHATTAN","OFF. AGNST PUB ORD SENSBLTY &",6396
"479","2008","MANHATTAN","OFFENSES AGAINST MARRIAGE UNCL",1
"480","2008","MANHATTAN","OFFENSES AGAINST PUBLIC ADMINI",2522
"481","2008","MANHATTAN","OFFENSES AGAINST PUBLIC SAFETY",11
"482","2008","MANHATTAN","OFFENSES AGAINST THE PERSON",269
"483","2008","MANHATTAN","OFFENSES INVOLVING FRAUD",1156
"484","2008","MANHATTAN","OFFENSES RELATED TO CHILDREN",2
"485","2008","MANHATTAN","OTHER OFFENSES RELATED TO THEF",225
"486","2008","MANHATTAN","OTHER STATE LAWS",8
"487","2008","MANHATTAN","OTHER STATE LAWS (NON PENAL LA",135
"488","2008","MANHATTAN","PETIT LARCENY",26159
"489","2008","MANHATTAN","PETIT LARCENY OF MOTOR VEHICLE",20
"490","2008","MANHATTAN","POSSESSION OF STOLEN PROPERTY",806
"491","2008","MANHATTAN","PROSTITUTION & RELATED OFFENSES",24
"492","2008","MANHATTAN","RAPE",281
"493","2008","MANHATTAN","ROBBERY",4515
"494","2008","MANHATTAN","SEX CRIMES",1268
"495","2008","MANHATTAN","THEFT-FRAUD",1839
"496","2008","MANHATTAN","THEFT OF SERVICES",8
"497","2008","MANHATTAN","UNAUTHORIZED USE OF A VEHICLE",188
"498","2008","MANHATTAN","UNLAWFUL POSS. WEAP. ON SCHOOL",3
"499","2008","MANHATTAN","VEHICLE AND TRAFFIC LAWS",1274
"500","2008","QUEENS","",355
"501","2008","QUEENS","ADMINISTRATIVE CODE",312
"502","2008","QUEENS","ADMINISTRATIVE CODES",2
"503","2008","QUEENS","ALCOHOLIC BEVERAGE CONTROL LAW",10
"504","2008","QUEENS","ANTICIPATORY OFFENSES",2
"505","2008","QUEENS","ARSON",332
"506","2008","QUEENS","ASSAULT 3 & RELATED OFFENSES",10102
"507","2008","QUEENS","BURGLAR'S TOOLS",34
"508","2008","QUEENS","BURGLARY",5216
"509","2008","QUEENS","CHILD ABANDONMENT/NON SUPPORT",14
"510","2008","QUEENS","CRIMINAL MISCHIEF & RELATED OF",12635
"511","2008","QUEENS","CRIMINAL TRESPASS",1124
"512","2008","QUEENS","DANGEROUS DRUGS",2073
"513","2008","QUEENS","DANGEROUS WEAPONS",2122
"514","2008","QUEENS","DISORDERLY CONDUCT",8
"515","2008","QUEENS","ENDAN WELFARE INCOMP",3
"516","2008","QUEENS","ESCAPE 3",2
"517","2008","QUEENS","FELONY ASSAULT",3005
"518","2008","QUEENS","FORGERY",1049
"519","2008","QUEENS","FRAUDS",431
"520","2008","QUEENS","FRAUDULENT ACCOSTING",14
"521","2008","QUEENS","GAMBLING",10
"522","2008","QUEENS","GRAND LARCENY",8384
"523","2008","QUEENS","GRAND LARCENY OF MOTOR VEHICLE",3831
"524","2008","QUEENS","HARRASSMENT 2",13129
"525","2008","QUEENS","HOMICIDE-NEGLIGENT-VEHICLE",5
"526","2008","QUEENS","HOMICIDE-NEGLIGENT,UNCLASSIFIE",1
"527","2008","QUEENS","INTOXICATED & IMPAIRED DRIVING",1667
"528","2008","QUEENS","INTOXICATED/IMPAIRED DRIVING",1
"529","2008","QUEENS","JOSTLING",4
"530","2008","QUEENS","KIDNAPPING & RELATED OFFENSES",51
"531","2008","QUEENS","LOITERING",4
"532","2008","QUEENS","LOITERING FOR DRUG PURPOSES",1
"533","2008","QUEENS","LOITERING/GAMBLING (CARDS, DIC",2
"534","2008","QUEENS","MISCELLANEOUS PENAL LAW",2122
"535","2008","QUEENS","NEW YORK CITY HEALTH CODE",3
"536","2008","QUEENS","NYS LAWS-UNCLASSIFIED FELONY",81
"537","2008","QUEENS","OFF. AGNST PUB ORD SENSBLTY &",6555
"538","2008","QUEENS","OFFENSES AGAINST PUBLIC ADMINI",1632
"539","2008","QUEENS","OFFENSES AGAINST PUBLIC SAFETY",10
"540","2008","QUEENS","OFFENSES AGAINST THE PERSON",195
"541","2008","QUEENS","OFFENSES INVOLVING FRAUD",137
"542","2008","QUEENS","OFFENSES RELATED TO CHILDREN",33
"543","2008","QUEENS","OTHER OFFENSES RELATED TO THEF",148
"544","2008","QUEENS","OTHER STATE LAWS",5
"545","2008","QUEENS","OTHER STATE LAWS (NON PENAL LA",52
"546","2008","QUEENS","OTHER TRAFFIC INFRACTION",3
"547","2008","QUEENS","PETIT LARCENY",16383
"548","2008","QUEENS","PETIT LARCENY OF MOTOR VEHICLE",27
"549","2008","QUEENS","POSSESSION OF STOLEN PROPERTY",511
"550","2008","QUEENS","PROSTITUTION & RELATED OFFENSES",24
"551","2008","QUEENS","RAPE",306
"552","2008","QUEENS","ROBBERY",4589
"553","2008","QUEENS","SEX CRIMES",1116
"554","2008","QUEENS","THEFT-FRAUD",1372
"555","2008","QUEENS","THEFT OF SERVICES",6
"556","2008","QUEENS","UNAUTHORIZED USE OF A VEHICLE",364
"557","2008","QUEENS","UNLAWFUL POSS. WEAP. ON SCHOOL",1
"558","2008","QUEENS","VEHICLE AND TRAFFIC LAWS",1157
"559","2008","STATEN ISLAND","",81
"560","2008","STATEN ISLAND","ADMINISTRATIVE CODE",56
"561","2008","STATEN ISLAND","ANTICIPATORY OFFENSES",2
"562","2008","STATEN ISLAND","ARSON",125
"563","2008","STATEN ISLAND","ASSAULT 3 & RELATED OFFENSES",2293
"564","2008","STATEN ISLAND","BURGLAR'S TOOLS",10
"565","2008","STATEN ISLAND","BURGLARY",791
"566","2008","STATEN ISLAND","CRIMINAL MISCHIEF & RELATED OF",4744
"567","2008","STATEN ISLAND","CRIMINAL TRESPASS",126
"568","2008","STATEN ISLAND","DANGEROUS DRUGS",1458
"569","2008","STATEN ISLAND","DANGEROUS WEAPONS",490
"570","2008","STATEN ISLAND","DISORDERLY CONDUCT",5
"571","2008","STATEN ISLAND","ENDAN WELFARE INCOMP",1
"572","2008","STATEN ISLAND","ESCAPE 3",1
"573","2008","STATEN ISLAND","FELONY ASSAULT",427
"574","2008","STATEN ISLAND","FORGERY",133
"575","2008","STATEN ISLAND","FRAUDS",257
"576","2008","STATEN ISLAND","FRAUDULENT ACCOSTING",1
"577","2008","STATEN ISLAND","GAMBLING",1
"578","2008","STATEN ISLAND","GRAND LARCENY",1174
"579","2008","STATEN ISLAND","GRAND LARCENY OF MOTOR VEHICLE",453
"580","2008","STATEN ISLAND","HARRASSMENT 2",4659
"581","2008","STATEN ISLAND","INTOXICATED & IMPAIRED DRIVING",507
"582","2008","STATEN ISLAND","KIDNAPPING & RELATED OFFENSES",11
"583","2008","STATEN ISLAND","MISCELLANEOUS PENAL LAW",415
"584","2008","STATEN ISLAND","NYS LAWS-UNCLASSIFIED FELONY",11
"585","2008","STATEN ISLAND","OFF. AGNST PUB ORD SENSBLTY &",2278
"586","2008","STATEN ISLAND","OFFENSES AGAINST PUBLIC ADMINI",720
"587","2008","STATEN ISLAND","OFFENSES AGAINST PUBLIC SAFETY",6
"588","2008","STATEN ISLAND","OFFENSES AGAINST THE PERSON",39
"589","2008","STATEN ISLAND","OFFENSES INVOLVING FRAUD",21
"590","2008","STATEN ISLAND","OTHER OFFENSES RELATED TO THEF",32
"591","2008","STATEN ISLAND","OTHER STATE LAWS (NON PENAL LA",4
"592","2008","STATEN ISLAND","PETIT LARCENY",4104
"593","2008","STATEN ISLAND","PETIT LARCENY OF MOTOR VEHICLE",1
"594","2008","STATEN ISLAND","POSSESSION OF STOLEN PROPERTY",71
"595","2008","STATEN ISLAND","RAPE",65
"596","2008","STATEN ISLAND","ROBBERY",470
"597","2008","STATEN ISLAND","SEX CRIMES",168
"598","2008","STATEN ISLAND","THEFT-FRAUD",356
"599","2008","STATEN ISLAND","UNAUTHORIZED USE OF A VEHICLE",93
"600","2008","STATEN ISLAND","VEHICLE AND TRAFFIC LAWS",147
"601","2009","","",5
"602","2009","","ADMINISTRATIVE CODE",2
"603","2009","","ARSON",1
"604","2009","","ASSAULT 3 & RELATED OFFENSES",56
"605","2009","","BURGLARY",20
"606","2009","","CRIMINAL MISCHIEF & RELATED OF",48
"607","2009","","CRIMINAL TRESPASS",16
"608","2009","","DANGEROUS DRUGS",19
"609","2009","","DANGEROUS WEAPONS",7
"610","2009","","FELONY ASSAULT",15
"611","2009","","FORGERY",4
"612","2009","","FRAUDS",5
"613","2009","","GRAND LARCENY",41
"614","2009","","GRAND LARCENY OF MOTOR VEHICLE",9
"615","2009","","HARRASSMENT 2",75
"616","2009","","INTOXICATED & IMPAIRED DRIVING",2
"617","2009","","MISCELLANEOUS PENAL LAW",12
"618","2009","","MURDER & NON-NEGL. MANSLAUGHTER",456
"619","2009","","OFF. AGNST PUB ORD SENSBLTY &",37
"620","2009","","OFFENSES AGAINST PUBLIC ADMINI",13
"621","2009","","OFFENSES AGAINST THE PERSON",1
"622","2009","","OTHER OFFENSES RELATED TO THEF",1
"623","2009","","OTHER STATE LAWS (NON PENAL LA",1
"624","2009","","PETIT LARCENY",89
"625","2009","","POSSESSION OF STOLEN PROPERTY",1
"626","2009","","ROBBERY",14
"627","2009","","SEX CRIMES",4
"628","2009","","THEFT-FRAUD",8
"629","2009","","VEHICLE AND TRAFFIC LAWS",4
"630","2009","BRONX","",360
"631","2009","BRONX","ADMINISTRATIVE CODE",227
"632","2009","BRONX","ALCOHOLIC BEVERAGE CONTROL LAW",39
"633","2009","BRONX","ANTICIPATORY OFFENSES",3
"634","2009","BRONX","ARSON",388
"635","2009","BRONX","ASSAULT 3 & RELATED OFFENSES",11911
"636","2009","BRONX","BURGLAR'S TOOLS",22
"637","2009","BRONX","BURGLARY",3635
"638","2009","BRONX","CHILD ABANDONMENT/NON SUPPORT",8
"639","2009","BRONX","CRIMINAL MISCHIEF & RELATED OF",11123
"640","2009","BRONX","CRIMINAL TRESPASS",3486
"641","2009","BRONX","DANGEROUS DRUGS",15578
"642","2009","BRONX","DANGEROUS WEAPONS",4188
"643","2009","BRONX","DISORDERLY CONDUCT",52
"644","2009","BRONX","ENDAN WELFARE INCOMP",4
"645","2009","BRONX","ESCAPE 3",5
"646","2009","BRONX","FELONY ASSAULT",4319
"647","2009","BRONX","FORGERY",730
"648","2009","BRONX","FRAUDS",463
"649","2009","BRONX","FRAUDULENT ACCOSTING",12
"650","2009","BRONX","GAMBLING",68
"651","2009","BRONX","GRAND LARCENY",4775
"652","2009","BRONX","GRAND LARCENY OF MOTOR VEHICLE",2400
"653","2009","BRONX","HARRASSMENT 2",12438
"654","2009","BRONX","HOMICIDE-NEGLIGENT-VEHICLE",1
"655","2009","BRONX","HOMICIDE-NEGLIGENT,UNCLASSIFIE",1
"656","2009","BRONX","INTOXICATED & IMPAIRED DRIVING",1240
"657","2009","BRONX","INTOXICATED/IMPAIRED DRIVING",1
"658","2009","BRONX","JOSTLING",4
"659","2009","BRONX","KIDNAPPING & RELATED OFFENSES",58
"660","2009","BRONX","LOITERING",1
"661","2009","BRONX","LOITERING FOR DRUG PURPOSES",2
"662","2009","BRONX","LOITERING/GAMBLING (CARDS, DIC",2
"663","2009","BRONX","MISCELLANEOUS PENAL LAW",1951
"664","2009","BRONX","NYS LAWS-UNCLASSIFIED FELONY",134
"665","2009","BRONX","OFF. AGNST PUB ORD SENSBLTY &",6800
"666","2009","BRONX","OFFENSES AGAINST PUBLIC ADMINI",3347
"667","2009","BRONX","OFFENSES AGAINST PUBLIC SAFETY",11
"668","2009","BRONX","OFFENSES AGAINST THE PERSON",326
"669","2009","BRONX","OFFENSES INVOLVING FRAUD",369
"670","2009","BRONX","OFFENSES RELATED TO CHILDREN",55
"671","2009","BRONX","OTHER OFFENSES RELATED TO THEF",146
"672","2009","BRONX","OTHER STATE LAWS (NON PENAL LA",381
"673","2009","BRONX","PETIT LARCENY",12668
"674","2009","BRONX","PETIT LARCENY OF MOTOR VEHICLE",17
"675","2009","BRONX","POSSESSION OF STOLEN PROPERTY",553
"676","2009","BRONX","PROSTITUTION & RELATED OFFENSES",15
"677","2009","BRONX","RAPE",276
"678","2009","BRONX","ROBBERY",4116
"679","2009","BRONX","SEX CRIMES",1008
"680","2009","BRONX","THEFT-FRAUD",843
"681","2009","BRONX","THEFT OF SERVICES",15
"682","2009","BRONX","UNAUTHORIZED USE OF A VEHICLE",192
"683","2009","BRONX","UNLAWFUL POSS. WEAP. ON SCHOOL",3
"684","2009","BRONX","VEHICLE AND TRAFFIC LAWS",1852
"685","2009","BROOKLYN","",379
"686","2009","BROOKLYN","ADMINISTRATIVE CODE",425
"687","2009","BROOKLYN","ALCOHOLIC BEVERAGE CONTROL LAW",7
"688","2009","BROOKLYN","ANTICIPATORY OFFENSES",3
"689","2009","BROOKLYN","ARSON",502
"690","2009","BROOKLYN","ASSAULT 3 & RELATED OFFENSES",16419
"691","2009","BROOKLYN","BURGLAR'S TOOLS",71
"692","2009","BROOKLYN","BURGLARY",6529
"693","2009","BROOKLYN","CHILD ABANDONMENT/NON SUPPORT",9
"694","2009","BROOKLYN","CRIMINAL MISCHIEF & RELATED OF",16206
"695","2009","BROOKLYN","CRIMINAL TRESPASS",1054
"696","2009","BROOKLYN","DANGEROUS DRUGS",11886
"697","2009","BROOKLYN","DANGEROUS WEAPONS",4037
"698","2009","BROOKLYN","DISORDERLY CONDUCT",53
"699","2009","BROOKLYN","DISRUPTION OF A RELIGIOUS SERV",3
"700","2009","BROOKLYN","ENDAN WELFARE INCOMP",9
"701","2009","BROOKLYN","ESCAPE 3",5
"702","2009","BROOKLYN","FELONY ASSAULT",5709
"703","2009","BROOKLYN","FORGERY",1238
"704","2009","BROOKLYN","FRAUDS",811
"705","2009","BROOKLYN","FRAUDULENT ACCOSTING",14
"706","2009","BROOKLYN","GAMBLING",66
"707","2009","BROOKLYN","GRAND LARCENY",9885
"708","2009","BROOKLYN","GRAND LARCENY OF MOTOR VEHICLE",3428
"709","2009","BROOKLYN","HARRASSMENT 2",17094
"710","2009","BROOKLYN","HOMICIDE-NEGLIGENT-VEHICLE",4
"711","2009","BROOKLYN","HOMICIDE-NEGLIGENT,UNCLASSIFIE",2
"712","2009","BROOKLYN","INTOXICATED & IMPAIRED DRIVING",2441
"713","2009","BROOKLYN","JOSTLING",3
"714","2009","BROOKLYN","KIDNAPPING & RELATED OFFENSES",90
"715","2009","BROOKLYN","LOITERING/GAMBLING (CARDS, DIC",10
"716","2009","BROOKLYN","MISCELLANEOUS PENAL LAW",4487
"717","2009","BROOKLYN","NYS LAWS-UNCLASSIFIED FELONY",125
"718","2009","BROOKLYN","OFF. AGNST PUB ORD SENSBLTY &",8990
"719","2009","BROOKLYN","OFFENSES AGAINST PUBLIC ADMINI",2772
"720","2009","BROOKLYN","OFFENSES AGAINST PUBLIC SAFETY",14
"721","2009","BROOKLYN","OFFENSES AGAINST THE PERSON",293
"722","2009","BROOKLYN","OFFENSES INVOLVING FRAUD",201
"723","2009","BROOKLYN","OFFENSES RELATED TO CHILDREN",6
"724","2009","BROOKLYN","OTHER OFFENSES RELATED TO THEF",201
"725","2009","BROOKLYN","OTHER STATE LAWS",4
"726","2009","BROOKLYN","OTHER STATE LAWS (NON PENAL LA",46
"727","2009","BROOKLYN","PETIT LARCENY",22142
"728","2009","BROOKLYN","PETIT LARCENY OF MOTOR VEHICLE",29
"729","2009","BROOKLYN","POSSESSION OF STOLEN PROPERTY",781
"730","2009","BROOKLYN","PROSTITUTION & RELATED OFFENSES",37
"731","2009","BROOKLYN","RAPE",338
"732","2009","BROOKLYN","ROBBERY",6317
"733","2009","BROOKLYN","SEX CRIMES",1761
"734","2009","BROOKLYN","THEFT-FRAUD",1397
"735","2009","BROOKLYN","THEFT OF SERVICES",11
"736","2009","BROOKLYN","UNAUTHORIZED USE OF A VEHICLE",363
"737","2009","BROOKLYN","UNLAWFUL POSS. WEAP. ON SCHOOL",3
"738","2009","BROOKLYN","VEHICLE AND TRAFFIC LAWS",1465
"739","2009","MANHATTAN","",628
"740","2009","MANHATTAN","ADMINISTRATIVE CODE",221
"741","2009","MANHATTAN","ALCOHOLIC BEVERAGE CONTROL LAW",3
"742","2009","MANHATTAN","ANTICIPATORY OFFENSES",4
"743","2009","MANHATTAN","ARSON",220
"744","2009","MANHATTAN","ASSAULT 3 & RELATED OFFENSES",9569
"745","2009","MANHATTAN","BURGLAR'S TOOLS",72
"746","2009","MANHATTAN","BURGLARY",3788
"747","2009","MANHATTAN","CHILD ABANDONMENT/NON SUPPORT",4
"748","2009","MANHATTAN","CRIMINAL MISCHIEF & RELATED OF",9127
"749","2009","MANHATTAN","CRIMINAL TRESPASS",2911
"750","2009","MANHATTAN","DANGEROUS DRUGS",8897
"751","2009","MANHATTAN","DANGEROUS WEAPONS",3010
"752","2009","MANHATTAN","DISORDERLY CONDUCT",55
"753","2009","MANHATTAN","DISRUPTION OF A RELIGIOUS SERV",1
"754","2009","MANHATTAN","ESCAPE 3",5
"755","2009","MANHATTAN","FELONY ASSAULT",3122
"756","2009","MANHATTAN","FORGERY",1570
"757","2009","MANHATTAN","FRAUDS",891
"758","2009","MANHATTAN","FRAUDULENT ACCOSTING",265
"759","2009","MANHATTAN","GAMBLING",59
"760","2009","MANHATTAN","GRAND LARCENY",15892
"761","2009","MANHATTAN","GRAND LARCENY OF MOTOR VEHICLE",1072
"762","2009","MANHATTAN","HARRASSMENT 2",11929
"763","2009","MANHATTAN","HOMICIDE-NEGLIGENT-VEHICLE",6
"764","2009","MANHATTAN","INTOXICATED & IMPAIRED DRIVING",1912
"765","2009","MANHATTAN","JOSTLING",20
"766","2009","MANHATTAN","KIDNAPPING & RELATED OFFENSES",55
"767","2009","MANHATTAN","LOITERING",1
"768","2009","MANHATTAN","LOITERING/DEVIATE SEX",1
"769","2009","MANHATTAN","LOITERING/GAMBLING (CARDS, DIC",15
"770","2009","MANHATTAN","MISCELLANEOUS PENAL LAW",2448
"771","2009","MANHATTAN","NEW YORK CITY HEALTH CODE",4
"772","2009","MANHATTAN","NYS LAWS-UNCLASSIFIED FELONY",80
"773","2009","MANHATTAN","OFF. AGNST PUB ORD SENSBLTY &",6491
"774","2009","MANHATTAN","OFFENSES AGAINST MARRIAGE UNCL",1
"775","2009","MANHATTAN","OFFENSES AGAINST PUBLIC ADMINI",2643
"776","2009","MANHATTAN","OFFENSES AGAINST PUBLIC SAFETY",29
"777","2009","MANHATTAN","OFFENSES AGAINST THE PERSON",268
"778","2009","MANHATTAN","OFFENSES INVOLVING FRAUD",1301
"779","2009","MANHATTAN","OFFENSES RELATED TO CHILDREN",5
"780","2009","MANHATTAN","OTHER OFFENSES RELATED TO THEF",298
"781","2009","MANHATTAN","OTHER STATE LAWS",9
"782","2009","MANHATTAN","OTHER STATE LAWS (NON PENAL LA",124
"783","2009","MANHATTAN","PETIT LARCENY",26441
"784","2009","MANHATTAN","PETIT LARCENY OF MOTOR VEHICLE",15
"785","2009","MANHATTAN","POSSESSION OF STOLEN PROPERTY",933
"786","2009","MANHATTAN","PROSTITUTION & RELATED OFFENSES",7
"787","2009","MANHATTAN","RAPE",235
"788","2009","MANHATTAN","ROBBERY",3762
"789","2009","MANHATTAN","SEX CRIMES",1243
"790","2009","MANHATTAN","THEFT-FRAUD",1383
"791","2009","MANHATTAN","THEFT OF SERVICES",13
"792","2009","MANHATTAN","UNAUTHORIZED USE OF A VEHICLE",157
"793","2009","MANHATTAN","UNDER THE INFLUENCE OF DRUGS",1
"794","2009","MANHATTAN","UNLAWFUL POSS. WEAP. ON SCHOOL",1
"795","2009","MANHATTAN","VEHICLE AND TRAFFIC LAWS",1321
"796","2009","QUEENS","",343
"797","2009","QUEENS","ADMINISTRATIVE CODE",308
"798","2009","QUEENS","ALCOHOLIC BEVERAGE CONTROL LAW",22
"799","2009","QUEENS","ARSON",262
"800","2009","QUEENS","ASSAULT 3 & RELATED OFFENSES",9977
"801","2009","QUEENS","BURGLAR'S TOOLS",48
"802","2009","QUEENS","BURGLARY",4831
"803","2009","QUEENS","CHILD ABANDONMENT/NON SUPPORT",3
"804","2009","QUEENS","CRIMINAL MISCHIEF & RELATED OF",12062
"805","2009","QUEENS","CRIMINAL TRESPASS",920
"806","2009","QUEENS","DANGEROUS DRUGS",2065
"807","2009","QUEENS","DANGEROUS WEAPONS",2575
"808","2009","QUEENS","DISORDERLY CONDUCT",12
"809","2009","QUEENS","DISRUPTION OF A RELIGIOUS SERV",2
"810","2009","QUEENS","ENDAN WELFARE INCOMP",4
"811","2009","QUEENS","ESCAPE 3",6
"812","2009","QUEENS","FELONY ASSAULT",3134
"813","2009","QUEENS","FORGERY",1022
"814","2009","QUEENS","FRAUDS",504
"815","2009","QUEENS","FRAUDULENT ACCOSTING",13
"816","2009","QUEENS","GAMBLING",10
"817","2009","QUEENS","GRAND LARCENY",7455
"818","2009","QUEENS","GRAND LARCENY OF MOTOR VEHICLE",3285
"819","2009","QUEENS","HARRASSMENT 2",12609
"820","2009","QUEENS","HOMICIDE-NEGLIGENT-VEHICLE",2
"821","2009","QUEENS","HOMICIDE-NEGLIGENT,UNCLASSIFIE",1
"822","2009","QUEENS","INTOXICATED & IMPAIRED DRIVING",1591
"823","2009","QUEENS","INTOXICATED/IMPAIRED DRIVING",3
"824","2009","QUEENS","JOSTLING",1
"825","2009","QUEENS","KIDNAPPING & RELATED OFFENSES",51
"826","2009","QUEENS","LOITERING",1
"827","2009","QUEENS","LOITERING/DEVIATE SEX",12
"828","2009","QUEENS","LOITERING/GAMBLING (CARDS, DIC",2
"829","2009","QUEENS","MISCELLANEOUS PENAL LAW",2291
"830","2009","QUEENS","NEW YORK CITY HEALTH CODE",2
"831","2009","QUEENS","NYS LAWS-UNCLASSIFIED FELONY",83
"832","2009","QUEENS","OFF. AGNST PUB ORD SENSBLTY &",6543
"833","2009","QUEENS","OFFENSES AGAINST PUBLIC ADMINI",1691
"834","2009","QUEENS","OFFENSES AGAINST PUBLIC SAFETY",10
"835","2009","QUEENS","OFFENSES AGAINST THE PERSON",195
"836","2009","QUEENS","OFFENSES INVOLVING FRAUD",152
"837","2009","QUEENS","OFFENSES RELATED TO CHILDREN",49
"838","2009","QUEENS","OTHER OFFENSES RELATED TO THEF",173
"839","2009","QUEENS","OTHER STATE LAWS",8
"840","2009","QUEENS","OTHER STATE LAWS (NON PENAL LA",25
"841","2009","QUEENS","PETIT LARCENY",15459
"842","2009","QUEENS","PETIT LARCENY OF MOTOR VEHICLE",17
"843","2009","QUEENS","POSSESSION OF STOLEN PROPERTY",469
"844","2009","QUEENS","PROSTITUTION & RELATED OFFENSES",9
"845","2009","QUEENS","RAPE",289
"846","2009","QUEENS","ROBBERY",3988
"847","2009","QUEENS","SEX CRIMES",1248
"848","2009","QUEENS","THEFT-FRAUD",1080
"849","2009","QUEENS","THEFT OF SERVICES",1
"850","2009","QUEENS","UNAUTHORIZED USE OF A VEHICLE",359
"851","2009","QUEENS","UNLAWFUL POSS. WEAP. ON SCHOOL",2
"852","2009","QUEENS","VEHICLE AND TRAFFIC LAWS",1387
"853","2009","STATEN ISLAND","",46
"854","2009","STATEN ISLAND","ADMINISTRATIVE CODE",56
"855","2009","STATEN ISLAND","ANTICIPATORY OFFENSES",1
"856","2009","STATEN ISLAND","ARSON",65
"857","2009","STATEN ISLAND","ASSAULT 3 & RELATED OFFENSES",2231
"858","2009","STATEN ISLAND","BURGLAR'S TOOLS",5
"859","2009","STATEN ISLAND","BURGLARY",635
"860","2009","STATEN ISLAND","CRIMINAL MISCHIEF & RELATED OF",3608
"861","2009","STATEN ISLAND","CRIMINAL TRESPASS",148
"862","2009","STATEN ISLAND","DANGEROUS DRUGS",1152
"863","2009","STATEN ISLAND","DANGEROUS WEAPONS",488
"864","2009","STATEN ISLAND","DISORDERLY CONDUCT",9
"865","2009","STATEN ISLAND","ENDAN WELFARE INCOMP",1
"866","2009","STATEN ISLAND","ESCAPE 3",1
"867","2009","STATEN ISLAND","FELONY ASSAULT",461
"868","2009","STATEN ISLAND","FORGERY",133
"869","2009","STATEN ISLAND","FRAUDS",267
"870","2009","STATEN ISLAND","FRAUDULENT ACCOSTING",2
"871","2009","STATEN ISLAND","GAMBLING",2
"872","2009","STATEN ISLAND","GRAND LARCENY",942
"873","2009","STATEN ISLAND","GRAND LARCENY OF MOTOR VEHICLE",422
"874","2009","STATEN ISLAND","HARRASSMENT 2",4377
"875","2009","STATEN ISLAND","HOMICIDE-NEGLIGENT-VEHICLE",6
"876","2009","STATEN ISLAND","INTOXICATED & IMPAIRED DRIVING",498
"877","2009","STATEN ISLAND","KIDNAPPING & RELATED OFFENSES",3
"878","2009","STATEN ISLAND","MISCELLANEOUS PENAL LAW",418
"879","2009","STATEN ISLAND","NYS LAWS-UNCLASSIFIED FELONY",14
"880","2009","STATEN ISLAND","OFF. AGNST PUB ORD SENSBLTY &",2062
"881","2009","STATEN ISLAND","OFFENSES AGAINST PUBLIC ADMINI",723
"882","2009","STATEN ISLAND","OFFENSES AGAINST PUBLIC SAFETY",15
"883","2009","STATEN ISLAND","OFFENSES AGAINST THE PERSON",44
"884","2009","STATEN ISLAND","OFFENSES INVOLVING FRAUD",28
"885","2009","STATEN ISLAND","OFFENSES RELATED TO CHILDREN",4
"886","2009","STATEN ISLAND","OTHER OFFENSES RELATED TO THEF",40
"887","2009","STATEN ISLAND","OTHER STATE LAWS",1
"888","2009","STATEN ISLAND","OTHER STATE LAWS (NON PENAL LA",4
"889","2009","STATEN ISLAND","PETIT LARCENY",3850
"890","2009","STATEN ISLAND","PETIT LARCENY OF MOTOR VEHICLE",1
"891","2009","STATEN ISLAND","POSSESSION OF STOLEN PROPERTY",103
"892","2009","STATEN ISLAND","PROSTITUTION & RELATED OFFENSES",1
"893","2009","STATEN ISLAND","RAPE",65
"894","2009","STATEN ISLAND","ROBBERY",397
"895","2009","STATEN ISLAND","SEX CRIMES",194
"896","2009","STATEN ISLAND","THEFT-FRAUD",372
"897","2009","STATEN ISLAND","UNAUTHORIZED USE OF A VEHICLE",100
"898","2009","STATEN ISLAND","VEHICLE AND TRAFFIC LAWS",133
"899","2010","","",11
"900","2010","","ADMINISTRATIVE CODE",2
"901","2010","","ARSON",4
"902","2010","","ASSAULT 3 & RELATED OFFENSES",243
"903","2010","","BURGLAR'S TOOLS",3
"904","2010","","BURGLARY",80
"905","2010","","CRIMINAL MISCHIEF & RELATED OF",218
"906","2010","","CRIMINAL TRESPASS",27
"907","2010","","DANGEROUS DRUGS",163
